0.000000000000000000e+00,8.349891661438192392e-01
2.000000000000000000e+00,7.871266415034705588e-01
4.000000000000000000e+00,7.130055189328882159e-01
6.000000000000000000e+00,6.692654115094198719e-01
8.000000000000000000e+00,5.696457629223541375e-01
1.000000000000000000e+01,4.575730173336459150e-01
1.200000000000000000e+01,3.140399234484601010e-01
1.400000000000000000e+01,1.916243389921644946e-01
1.600000000000000000e+01,9.835948237220677737e-02
1.800000000000000000e+01,3.266135117568642887e-02
2.000000000000000000e+01,1.113876543384943740e-02
2.200000000000000000e+01,7.722927360118023166e-03
2.400000000000000000e+01,2.199376877633606696e-03
2.600000000000000000e+01,1.147031318703611857e-03
2.800000000000000000e+01,7.393064603262137916e-04
3.000000000000000000e+01,1.674290210521386284e-03
3.200000000000000000e+01,7.428096252683799149e-04
3.400000000000000000e+01,9.043019123032198809e-04
3.600000000000000000e+01,6.567262401237551356e-04
3.800000000000000000e+01,5.836838047062675380e-04
