z	velocity	temperature	rho
-0.1341832	106.633	295.09	0.981237
-0.1341753	106.669	295.087	0.981227
-0.1341629	106.683	295.085	0.981198
-0.1340953	106.739	295.08	0.98102
-0.13406769999999998	106.723	295.082	0.980936
-0.1340325	106.726	295.082	0.980832
-0.13402239999999999	106.732	295.082	0.980799
-0.133979	106.701	295.085	0.980655
-0.13393739999999998	106.65	295.09	0.98051
-0.1338821	106.509	295.104	0.980292
-0.13385439999999998	106.559	295.1	0.980219
-0.1337976	106.61	295.095	0.980066
-0.1337625	106.647	295.091	0.97995
-0.13370759999999998	106.68	295.088	0.979789
-0.13365919999999998	106.748	295.082	0.979653
-0.1336016	106.696	295.088	0.979464
-0.133543	106.81	295.077	0.979335
-0.13350479999999998	106.844	295.074	0.97922
-0.133451	106.805	295.078	0.979036
-0.1333973	106.826	295.076	0.978882
-0.1333662	106.835	295.076	0.978784
-0.1333182	106.854	295.074	0.97864
-0.1332742	106.928	295.067	0.978533
-0.1332209	106.944	295.066	0.978381
-0.13316319999999998	107.126	295.049	0.978271
-0.1331565	107.129	295.049	0.978252
-0.13312859999999999	107.112	295.05	0.978161
-0.1330869	107.058	295.056	0.977998
-0.1330445	107.096	295.053	0.97786
-0.13299539999999999	107.199	295.043	0.977742
-0.1329883	107.215	295.041	0.977723
-0.1329282	107.217	295.041	0.977546
-0.1329082	107.262	295.037	0.977498
-0.1328551	107.213	295.042	0.977325
-0.1327976	107.171	295.047	0.97714
-0.1327477	107.253	295.039	0.97702
-0.13268359999999998	107.419	295.024	0.976888
-0.1326463	107.394	295.027	0.976778
-0.13263039999999998	107.441	295.022	0.976746
-0.1325844	107.33	295.033	0.976575
-0.1325322	107.195	295.047	0.97638
-0.1324783	107.206	295.046	0.976214
-0.1324284	107.228	295.045	0.976087
-0.1323831	107.302	295.038	0.975968
-0.1323268	107.488	295.02	0.975851
-0.1323212	107.485	295.02	0.975832
-0.13225399999999998	107.514	295.018	0.975618
-0.1322471	107.515	295.018	0.975597
-0.1321795	107.477	295.022	0.97537
-0.132176	107.479	295.022	0.97536
-0.1321114	107.364	295.034	0.975126
-0.1320683	107.42	295.028	0.974999
-0.1320156	107.425	295.028	0.974829
-0.1319773	107.404	295.031	0.974707
-0.1319232	107.516	295.02	0.974571
-0.1318554	107.607	295.011	0.974399
-0.1318539	107.611	295.011	0.974397
-0.1317902	107.475	295.025	0.974164
-0.1317643	107.428	295.03	0.974076
-0.13170949999999998	107.525	295.02	0.973926
-0.1316978	107.529	295.02	0.973888
-0.1316742	107.471	295.026	0.973789
-0.13162469999999998	107.52	295.021	0.973665
-0.1316167	107.514	295.022	0.973641
-0.1315866	107.428	295.031	0.973526
-0.1315448	107.458	295.028	0.973415
-0.13148949999999998	107.372	295.037	0.973214
-0.13145479999999998	107.388	295.035	0.97312
-0.13141799999999998	107.488	295.026	0.973066
-0.1313838	107.483	295.026	0.972975
-0.1313361	107.468	295.028	0.972802
-0.1312895	107.4	295.035	0.972636
-0.1312409	107.481	295.027	0.972506
-0.13117859999999998	107.623	295.014	0.972367
-0.1311298	107.567	295.02	0.9722
-0.1310683	107.639	295.013	0.972039
-0.1310674	107.641	295.013	0.972036
-0.13101669999999999	107.657	295.011	0.971873
-0.1309907	107.701	295.007	0.971798
-0.1309784	107.703	295.007	0.971756
-0.13092299999999998	107.66	295.012	0.971556
-0.1308734	107.761	295.002	0.971433
-0.1308646	107.755	295.003	0.971402
-0.1308252	107.758	295.003	0.971278
-0.1307934	107.756	295.003	0.97118
-0.1307336	107.84	294.996	0.971009
-0.13073289999999999	107.838	294.996	0.971006
-0.1306887	107.777	295.002	0.970839
-0.1306488	107.69	295.01	0.970689
-0.1305945	107.702	295.01	0.970546
-0.1305479	107.697	295.011	0.97041
-0.13049159999999999	107.807	295.0	0.970281
-0.1304306	107.877	294.994	0.97014
-0.13041819999999998	107.899	294.992	0.970111
-0.130382	107.917	294.99	0.970003
-0.13032539999999998	107.912	294.991	0.969814
-0.1302642	107.921	294.991	0.969613
-0.1302349	108.034	294.98	0.969563
-0.1301646	108.148	294.969	0.969371
-0.13015929999999998	108.155	294.968	0.969357
-0.1301193	108.096	294.975	0.96921
-0.1300863	108.106	294.974	0.969109
-0.1300766	108.11	294.974	0.969081
-0.13002229999999998	108.13	294.972	0.968905
-0.12996259999999998	108.222	294.963	0.968751
-0.1299416	108.26	294.96	0.968704
-0.1298984	108.186	294.967	0.968538
-0.12984669999999998	108.239	294.962	0.968382
-0.1298267	108.236	294.963	0.968315
-0.1298226	108.226	294.964	0.9683
-0.1297785	108.148	294.972	0.968147
-0.1297375	108.275	294.96	0.968069
-0.1297086	108.284	294.959	0.967985
-0.1296852	108.223	294.965	0.967885
-0.1296579	108.22	294.966	0.967792
-0.1296234	108.261	294.962	0.967694
-0.1295729	108.21	294.967	0.967532
-0.1295692	108.21	294.967	0.967522
-0.1295083	108.28	294.961	0.967352
-0.129443	108.254	294.964	0.967134
-0.1294111	108.301	294.959	0.967035
-0.1293491	108.244	294.965	0.966812
-0.1293228	108.313	294.959	0.966741
-0.1292681	108.314	294.959	0.966572
-0.12922109999999998	108.374	294.953	0.966445
-0.1291622	108.59	294.932	0.966333
-0.1291505	108.606	294.931	0.966303
-0.1291006	108.372	294.954	0.966078
-0.129042	108.324	294.96	0.965893
-0.129013	108.43	294.95	0.965853
-0.1289628	108.611	294.932	0.965762
-0.1289083	108.603	294.933	0.965581
-0.1288832	108.565	294.937	0.965484
-0.12885429999999998	108.608	294.933	0.965412
-0.1287983	108.548	294.939	0.965233
-0.1287591	108.519	294.942	0.96509
-0.1286815	108.655	294.93	0.964893
-0.1286041	108.806	294.915	0.964719
-0.1286031	108.806	294.915	0.964716
-0.12854	108.622	294.934	0.964439
-0.1285308	108.646	294.932	0.964417
-0.1284874	108.737	294.923	0.964314
-0.1284655	108.738	294.923	0.964243
-0.1284031	108.751	294.922	0.964035
-0.1283513	108.858	294.912	0.963917
-0.12827909999999998	108.906	294.908	0.963721
-0.1282727	108.912	294.907	0.963703
-0.12821539999999998	108.686	294.93	0.963439
-0.1281597	108.649	294.934	0.96324
-0.1281295	108.716	294.927	0.963151
-0.1280713	108.797	294.919	0.962999
-0.12803209999999998	108.784	294.921	0.962866
-0.1280026	108.857	294.914	0.962799
-0.1279448	108.975	294.903	0.962667
-0.12792219999999999	108.969	294.903	0.962603
-0.1278986	108.946	294.906	0.962531
-0.12785049999999998	108.918	294.909	0.962365
-0.1278153	108.798	294.921	0.962212
-0.1278009	108.801	294.921	0.962167
-0.1277644	108.864	294.915	0.962066
-0.1277297	108.923	294.909	0.961968
-0.1276987	108.982	294.903	0.961885
-0.12769029999999998	108.974	294.904	0.961854
-0.12762869999999998	108.837	294.918	0.961607
-0.1275771	108.883	294.914	0.961469
-0.127569	108.881	294.914	0.961444
-0.127521	108.83	294.919	0.961279
-0.1274827	108.899	294.913	0.961172
-0.12747619999999998	108.878	294.915	0.961145
-0.1274103	108.961	294.907	0.960958
-0.1273568	108.874	294.916	0.960787
-0.1272949	109.137	294.89	0.960693
-0.1272917	109.139	294.89	0.960684
-0.1272269	109.168	294.888	0.960496
-0.1272084	109.138	294.891	0.960428
-0.1271513	108.928	294.912	0.960184
-0.1271128	108.98	294.907	0.96009
-0.1270646	109.024	294.903	0.959975
-0.1270078	109.052	294.901	0.959826
-0.1269748	109.06	294.9	0.95974
-0.1269364	109.072	294.899	0.959614
-0.12687769999999998	109.059	294.901	0.959418
-0.1268627	109.02	294.905	0.959359
-0.12680349999999999	108.992	294.908	0.959165
-0.1267602	109.023	294.905	0.959051
-0.1267219	109.037	294.904	0.958928
-0.1266689	109.151	294.893	0.958789
-0.12662869999999998	109.198	294.888	0.958685
-0.1266223	109.185	294.89	0.958661
-0.1265607	109.006	294.908	0.958406
-0.12650709999999998	109.137	294.895	0.958273
-0.12644709999999998	109.218	294.887	0.95811
-0.1264038	109.207	294.889	0.957977
-0.1263446	109.277	294.882	0.957818
-0.12629079999999998	109.28	294.882	0.957634
-0.12623289999999998	109.442	294.866	0.957509
-0.126221	109.434	294.867	0.95747
-0.1261733	109.39	294.872	0.957308
-0.1261589	109.371	294.874	0.957248
-0.12611239999999999	109.316	294.88	0.957096
-0.1260588	109.437	294.868	0.956975
-0.1260397	109.408	294.871	0.956906
-0.1259843	109.478	294.864	0.956761
-0.12592409999999998	109.413	294.872	0.956559
-0.1258562	109.598	294.854	0.956417
-0.12580059999999998	109.412	294.872	0.956183
-0.1257787	109.522	294.862	0.956148
-0.1257498	109.53	294.861	0.956059
-0.1257132	109.542	294.86	0.955945
-0.12569439999999998	109.488	294.865	0.95587
-0.1256497	109.438	294.871	0.955702
-0.12558429999999998	109.509	294.864	0.955514
-0.1255748	109.499	294.865	0.955481
-0.12554559999999998	109.431	294.872	0.955358
-0.12548489999999998	109.54	294.861	0.955183
-0.1254624	109.58	294.857	0.955125
-0.1253986	109.644	294.851	0.954942
-0.12539129999999998	109.654	294.85	0.954922
-0.1253746	109.662	294.85	0.954872
-0.125353	109.661	294.85	0.954804
-0.12531579999999998	109.631	294.853	0.954674
-0.1252804	109.682	294.848	0.954568
-0.1252442	109.717	294.845	0.954458
-0.12521259999999998	109.704	294.846	0.954351
-0.12517309999999998	109.639	294.853	0.954207
-0.12511409999999998	109.691	294.848	0.954053
-0.12508519999999998	109.71	294.846	0.953963
-0.1250657	109.711	294.847	0.953898
-0.1250169	109.775	294.841	0.953766
-0.1249614	109.745	294.844	0.953591
-0.1248942	109.797	294.839	0.953392
-0.1248397	109.766	294.843	0.953207
-0.12479219999999999	109.92	294.827	0.953099
-0.1247598	109.943	294.825	0.952998
-0.1247373	109.914	294.828	0.952916
-0.1246731	109.857	294.835	0.952698
-0.1246217	109.982	294.822	0.952585
-0.1245689	109.88	294.833	0.952389
-0.1245145	109.885	294.833	0.95223
-0.12447269999999999	109.862	294.836	0.952089
-0.12442199999999999	109.924	294.83	0.951958
-0.12435769999999999	110.187	294.804	0.951839
-0.1242952	109.99	294.824	0.951567
-0.124252	110.112	294.812	0.951448
-0.12419089999999999	110.167	294.807	0.951277
-0.1241555	110.272	294.796	0.951188
-0.12414239999999999	110.277	294.796	0.951145
-0.12408999999999999	110.208	294.803	0.950952
-0.12404109999999999	110.15	294.81	0.950786
-0.1240085	110.198	294.805	0.9507
-0.12395339999999999	110.207	294.804	0.950523
-0.12391429999999999	110.173	294.808	0.950392
-0.1238864	110.257	294.8	0.950324
-0.1238216	110.271	294.799	0.950119
-0.12377629999999999	110.27	294.799	0.94997
-0.1237723	110.267	294.799	0.949956
-0.12372899999999999	110.182	294.808	0.949793
-0.12369379999999999	110.122	294.814	0.949634
-0.12363099999999999	110.235	294.803	0.949464
-0.12356909999999999	110.26	294.801	0.949288
-0.1235062	110.394	294.788	0.949136
-0.123485	110.444	294.783	0.949087
-0.1234459	110.431	294.784	0.948955
-0.123391	110.391	294.789	0.948774
-0.1233406	110.456	294.783	0.948644
-0.1233254	110.386	294.79	0.94858
-0.12329419999999999	110.36	294.793	0.948486
-0.12324109999999999	110.414	294.788	0.948358
-0.1231954	110.32	294.797	0.948193
-0.12315569999999999	110.299	294.8	0.948061
-0.12310199999999999	110.487	294.781	0.947964
-0.12306	110.502	294.78	0.94784
-0.1230177	110.543	294.776	0.947733
-0.1229815	110.513	294.78	0.947619
-0.1229183	110.621	294.769	0.947445
-0.1229155	110.638	294.767	0.947442
-0.12290279999999999	110.653	294.766	0.947405
-0.1228652	110.593	294.772	0.94726
-0.1228225	110.631	294.769	0.947129
-0.1228031	110.643	294.768	0.947066
-0.12278149999999999	110.622	294.77	0.946985
-0.12272559999999999	110.598	294.772	0.946777
-0.1226951	110.656	294.767	0.946693
-0.1226352	110.721	294.761	0.946527
-0.1225747	110.735	294.76	0.946342
-0.1225396	110.773	294.756	0.946234
-0.1225366	110.785	294.755	0.946228
-0.122485	110.83	294.751	0.946057
-0.12246489999999999	110.801	294.754	0.945981
-0.12243299999999999	110.75	294.759	0.945861
-0.1223728	110.873	294.747	0.945717
-0.12232099999999999	110.824	294.752	0.945517
-0.1222846	110.839	294.751	0.945385
-0.12223139999999999	110.779	294.757	0.945199
-0.12217439999999999	110.929	294.742	0.945066
-0.12216179999999999	110.959	294.739	0.945038
-0.12214149999999999	110.998	294.735	0.944989
-0.1220782	110.959	294.74	0.944774
-0.1220223	110.945	294.742	0.94459
-0.1219734	111.019	294.735	0.944465
-0.12191969999999999	111.088	294.728	0.94432
-0.12186059999999999	111.054	294.732	0.944124
-0.1218358	111.083	294.729	0.94406
-0.1217962	110.999	294.738	0.943918
-0.1217755	111.024	294.736	0.943854
-0.12175939999999999	111.067	294.731	0.943808
-0.12171219999999999	111.044	294.734	0.943641
-0.1216481	111.19	294.72	0.943512
-0.12159439999999999	111.104	294.729	0.94331
-0.1215533	111.207	294.719	0.943218
-0.1214995	111.165	294.723	0.943026
-0.12145299999999999	111.044	294.736	0.942828
-0.1213998	111.251	294.715	0.942716
-0.1213465	111.238	294.717	0.942547
-0.1212871	111.261	294.715	0.942355
-0.1212464	111.287	294.712	0.942225
-0.12117499999999999	111.318	294.709	0.942001
-0.12110939999999999	111.34	294.708	0.941792
-0.1210468	111.421	294.7	0.941629
-0.1209995	111.379	294.705	0.94147
-0.12094769999999999	111.358	294.707	0.941295
-0.1208998	111.281	294.715	0.941133
-0.12085009999999999	111.404	294.703	0.941027
-0.1208148	111.535	294.69	0.94097
-0.12081039999999998	111.529	294.691	0.940955
-0.12076029999999999	111.489	294.695	0.940782
-0.120748	111.464	294.698	0.940736
-0.1207278	111.478	294.697	0.940678
-0.1207278	111.478	294.697	0.940678
-0.1206727	111.41	294.704	0.940483
-0.12061649999999999	111.449	294.7	0.940314
-0.12056239999999999	111.448	294.7	0.940145
-0.12049679999999999	111.51	294.695	0.939976
-0.1204899	111.512	294.695	0.939954
-0.1204734	111.484	294.698	0.93989
-0.1204296	111.469	294.699	0.939748
-0.1203682	111.42	294.705	0.939526
-0.1203287	111.461	294.701	0.939407
-0.12027099999999999	111.431	294.704	0.939196
-0.12020929999999999	111.495	294.698	0.939052
-0.1201497	111.433	294.705	0.938829
-0.12011379999999999	111.508	294.697	0.938735
-0.1200738	111.683	294.68	0.938673
-0.12007119999999999	111.687	294.679	0.938667
-0.12003939999999999	111.702	294.678	0.938589
-0.12000939999999999	111.658	294.683	0.938479
-0.11995909999999999	111.65	294.684	0.938323
-0.11989549999999999	111.681	294.681	0.938136
-0.11988599999999999	111.679	294.682	0.938105
-0.1198296	111.517	294.698	0.937881
-0.1197879	111.563	294.694	0.937753
-0.11975229999999999	111.719	294.678	0.937678
-0.1197514	111.719	294.678	0.937675
-0.11968909999999999	111.628	294.687	0.937439
-0.1196259	111.669	294.684	0.937243
-0.11959049999999999	111.727	294.678	0.937136
-0.11953349999999999	111.93	294.658	0.936992
-0.11946509999999999	111.85	294.666	0.936757
-0.11942559999999999	111.872	294.664	0.936631
-0.1194015	111.916	294.66	0.93656
-0.1193767	111.922	294.659	0.936467
-0.1193273	111.971	294.655	0.936322
-0.11932209999999999	111.948	294.657	0.936299
-0.1192843	111.835	294.669	0.936149
-0.11923149999999999	111.863	294.667	0.935997
-0.1191994	111.888	294.664	0.935895
-0.1191583	111.913	294.662	0.935757
-0.119117	112.01	294.652	0.935646
-0.1190802	112.08	294.645	0.935552
-0.11903729999999998	112.058	294.647	0.935394
-0.11900169999999999	112.13	294.64	0.935298
-0.1189828	112.117	294.642	0.935233
-0.118925	112.078	294.646	0.935021
-0.11889829999999998	112.153	294.638	0.934947
-0.1188949	112.149	294.639	0.934934
-0.11883339999999999	112.161	294.638	0.934711
-0.11879889999999999	112.196	294.634	0.934608
-0.1187906	112.182	294.636	0.934576
-0.11876339999999999	112.169	294.637	0.934484
-0.11871509999999999	112.191	294.635	0.934334
-0.11865519999999999	112.269	294.628	0.934167
-0.11859529999999999	112.234	294.632	0.933966
-0.1185869	112.255	294.63	0.933946
-0.11855199999999999	112.259	294.63	0.933843
-0.1185331	112.291	294.627	0.933798
-0.11849069999999999	112.206	294.636	0.933631
-0.1184668	112.374	294.618	0.933607
-0.1184591	112.39	294.617	0.933586
-0.11841259999999999	112.315	294.625	0.933405
-0.118364	112.379	294.619	0.933271
-0.11834639999999999	112.436	294.613	0.933232
-0.1183326	112.44	294.613	0.933189
-0.11828939999999999	112.398	294.617	0.933035
-0.1182471	112.321	294.625	0.932865
-0.1182149	112.325	294.625	0.93276
-0.1181976	112.326	294.625	0.932704
-0.1181467	112.412	294.617	0.932571
-0.11810029999999999	112.341	294.624	0.932401
-0.1180948	112.327	294.626	0.932379
-0.11803069999999999	112.321	294.627	0.932193
-0.11800719999999999	112.276	294.631	0.932106
-0.1179765	112.214	294.638	0.931989
-0.1179114	112.503	294.609	0.931904
-0.11791049999999999	112.505	294.609	0.931902
-0.1178437	112.441	294.615	0.931682
-0.11782519999999999	112.392	294.62	0.931599
-0.1177713	112.345	294.626	0.931414
-0.1177428	112.273	294.633	0.9313
-0.1176874	112.324	294.628	0.931131
-0.1176362	112.364	294.624	0.930978
-0.1175869	112.488	294.612	0.930868
-0.1175285	112.573	294.604	0.930714
-0.1174798	112.6	294.601	0.930573
-0.1174277	112.49	294.613	0.930371
-0.1173751	112.566	294.605	0.930212
-0.1173636	112.575	294.605	0.930175
-0.11729969999999999	112.695	294.592	0.930011
-0.11727399999999999	112.637	294.599	0.929912
-0.1172245	112.67	294.596	0.92976
-0.11718369999999999	112.761	294.587	0.929659
-0.1171757	112.763	294.586	0.929634
-0.1171716	112.754	294.587	0.929617
-0.1171164	112.687	294.595	0.929424
-0.1170782	112.674	294.596	0.929313
-0.1170509	112.679	294.596	0.929226
-0.11699499999999999	112.507	294.614	0.928991
-0.11695349999999999	112.629	294.601	0.928898
-0.11692029999999999	112.634	294.601	0.928783
-0.1168597	112.74	294.59	0.928605
-0.11681419999999999	112.806	294.584	0.928465
-0.11674739999999999	112.951	294.569	0.928284
-0.1166803	112.867	294.578	0.928041
-0.11667889999999999	112.872	294.578	0.928038
-0.1166202	112.937	294.571	0.927871
-0.11655629999999999	112.884	294.577	0.92763
-0.1165225	112.964	294.569	0.927522
-0.1164566	113.061	294.56	0.927348
-0.1164351	113.071	294.559	0.927284
-0.1164113	113.029	294.563	0.927193
-0.1163578	113.029	294.564	0.927033
-0.11635	113.03	294.564	0.927011
-0.116326	113.074	294.559	0.926953
-0.11631369999999999	113.077	294.559	0.926917
-0.1162858	113.032	294.564	0.926816
-0.11623059999999999	112.915	294.576	0.926586
-0.1162183	112.961	294.572	0.926564
-0.11618819999999999	113.032	294.565	0.926497
-0.11616779999999999	113.093	294.558	0.92645
-0.11611479999999999	112.984	294.57	0.926241
-0.1160664	112.965	294.572	0.92608
-0.11601639999999999	113.008	294.568	0.925908
-0.11596229999999999	113.11	294.557	0.925766
-0.1159089	113.038	294.565	0.925573
-0.1158607	113.167	294.552	0.925451
-0.11581989999999999	113.115	294.558	0.92529
-0.1157855	113.054	294.564	0.925155
-0.1157252	113.228	294.546	0.925009
-0.11569389999999999	113.2	294.549	0.924895
-0.11567619999999999	113.127	294.557	0.924814
-0.11562	113.125	294.558	0.924629
-0.11557859999999999	113.201	294.55	0.92452
-0.11553509999999999	113.273	294.543	0.924397
-0.11550179999999999	113.399	294.53	0.924331
-0.11547719999999999	113.399	294.53	0.924254
-0.1154248	113.368	294.534	0.924084
-0.11536719999999999	113.306	294.541	0.923876
-0.115338	113.279	294.544	0.923765
-0.1152945	113.223	294.549	0.923583
-0.11524749999999999	113.312	294.541	0.923464
-0.1152062	113.385	294.533	0.923363
-0.1151894	113.403	294.532	0.92331
-0.1151252	113.503	294.521	0.923126
-0.1150925	113.55	294.517	0.923033
-0.1150532	113.526	294.519	0.922892
-0.1149858	113.471	294.525	0.922658
-0.1149274	113.376	294.536	0.922449
-0.1149002	113.374	294.536	0.92236
-0.1148458	113.422	294.531	0.922205
-0.11480109999999999	113.385	294.535	0.922057
-0.1147555	113.557	294.518	0.921955
-0.1146995	113.602	294.513	0.921781
-0.1146367	113.56	294.518	0.921555
-0.11462309999999999	113.594	294.515	0.921518
-0.11459799999999999	113.609	294.513	0.921438
-0.1145375	113.732	294.501	0.921285
-0.11453569999999999	113.737	294.5	0.921281
-0.11449039999999999	113.707	294.503	0.921114
-0.1144838	113.746	294.499	0.921103
-0.1144535	113.657	294.509	0.920968
-0.1144215	113.63	294.512	0.920844
-0.11439479999999999	113.644	294.51	0.920755
-0.1143342	113.627	294.512	0.920555
-0.1143154	113.723	294.502	0.920525
-0.11428819999999999	113.769	294.498	0.920444
-0.1142371	113.828	294.492	0.920289
-0.11422479999999999	113.852	294.489	0.920255
-0.1141879	113.855	294.489	0.920132
-0.1141285	113.788	294.497	0.919902
-0.1141277	113.788	294.497	0.919899
-0.114106	113.761	294.5	0.919818
-0.11406319999999999	113.73	294.503	0.919672
-0.114009	113.718	294.505	0.919499
-0.1139553	113.759	294.501	0.91933
-0.11389959999999999	113.869	294.49	0.919183
-0.1138425	113.999	294.477	0.919046
-0.11378229999999999	114.162	294.46	0.918896
-0.11373889999999999	114.164	294.46	0.91875
-0.11367709999999999	114.136	294.464	0.918556
-0.1136258	114.139	294.464	0.918391
-0.11359659999999999	114.215	294.456	0.918323
-0.11355349999999999	114.217	294.456	0.918192
-0.1134906	114.204	294.458	0.917983
-0.11343189999999999	114.064	294.473	0.917731
-0.11338369999999999	114.191	294.46	0.917617
-0.113366	114.205	294.459	0.917566
-0.11332629999999999	114.198	294.46	0.917439
-0.11326349999999999	114.285	294.451	0.917265
-0.11321969999999999	114.279	294.452	0.917097
-0.1132039	114.252	294.455	0.917037
-0.1131696	114.13	294.468	0.916888
-0.1131132	114.236	294.457	0.916734
-0.11304979999999999	114.298	294.451	0.916555
-0.1129854	114.314	294.45	0.916358
-0.11296469999999999	114.389	294.442	0.916309
-0.1129178	114.37	294.444	0.91614
-0.11290969999999999	114.35	294.446	0.916105
-0.1128468	114.401	294.441	0.915905
-0.1127902	114.492	294.432	0.915752
-0.1127262	114.271	294.456	0.915495
-0.11267079999999999	114.444	294.438	0.915386
-0.1126262	114.486	294.434	0.915259
-0.1125655	114.381	294.445	0.91502
-0.112508	114.531	294.43	0.914885
-0.1124549	114.534	294.43	0.914699
-0.11239679999999999	114.61	294.422	0.914518
-0.11234799999999999	114.553	294.429	0.914333
-0.1123064	114.654	294.418	0.914225
-0.11228279999999999	114.675	294.416	0.91415
-0.1122445	114.691	294.415	0.914007
-0.1121751	114.765	294.407	0.91377
-0.11213809999999999	114.822	294.401	0.913664
-0.11212399999999999	114.828	294.401	0.91362
-0.11207479999999999	114.823	294.401	0.913445
-0.1120518	114.777	294.406	0.913344
-0.1120021	114.821	294.402	0.913182
-0.1119413	114.809	294.404	0.912992
-0.1119266	114.87	294.397	0.912964
-0.11189479999999999	114.962	294.388	0.912888
-0.11184039999999999	114.832	294.402	0.912679
-0.1117845	114.834	294.402	0.912494
-0.1117497	114.919	294.393	0.912412
-0.11172109999999999	114.935	294.392	0.912332
-0.11169169999999999	114.845	294.402	0.912213
-0.11164489999999999	115.029	294.383	0.912127
-0.1116393	115.045	294.381	0.912114
-0.11161729999999999	115.066	294.379	0.912051
-0.11156619999999999	114.959	294.39	0.911822
-0.1115612	114.945	294.392	0.911801
-0.11154	114.883	294.398	0.911708
-0.1115046	115.009	294.386	0.911634
-0.11145909999999999	115.037	294.383	0.911505
-0.1114114	114.889	294.399	0.911303
-0.1113604	114.961	294.392	0.911154
-0.11131239999999999	115.024	294.385	0.911004
-0.11128149999999999	114.946	294.393	0.910873
-0.1112256	114.844	294.404	0.91064
-0.1111901	114.741	294.415	0.910496
-0.1111327	114.976	294.391	0.910385
-0.1111018	114.979	294.391	0.910285
-0.11104159999999999	115.048	294.384	0.910139
-0.11098169999999999	115.1	294.379	0.909961
-0.11091659999999999	115.107	294.378	0.909747
-0.11086019999999999	115.024	294.387	0.909524
-0.1107864	115.285	294.36	0.909367
-0.1107387	115.261	294.363	0.909205
-0.1106639	115.334	294.356	0.908966
-0.1106064	115.28	294.362	0.908742
-0.11058899999999999	115.326	294.357	0.908694
-0.1105574	115.341	294.356	0.908584
-0.1104983	115.315	294.359	0.90836
-0.1104469	115.253	294.366	0.908162
-0.1104044	115.305	294.361	0.908056
-0.11036929999999999	115.39	294.352	0.907966
-0.11033459999999999	115.305	294.361	0.907831
-0.11027809999999999	115.45	294.346	0.907706
-0.1102639	115.444	294.347	0.907663
-0.1102107	115.349	294.357	0.907476
-0.1101693	115.379	294.355	0.907339
-0.1101226	115.384	294.354	0.907179
-0.1100882	115.386	294.354	0.907066
-0.11002469999999999	115.389	294.354	0.906845
-0.1099792	115.669	294.325	0.906786
-0.1099081	115.618	294.331	0.906525
-0.1099006	115.607	294.332	0.906496
-0.10985349999999999	115.502	294.343	0.906297
-0.10980709999999999	115.732	294.319	0.906223
-0.10978399999999999	115.763	294.316	0.906162
-0.1097784	115.764	294.316	0.906144
-0.10974089999999999	115.746	294.319	0.906016
-0.1096814	115.797	294.314	0.905843
-0.10967429999999999	115.818	294.312	0.90583
-0.10964639999999999	115.764	294.318	0.905734
-0.1096142	115.617	294.333	0.905589
-0.1095838	115.495	294.346	0.905457
-0.1095227	115.551	294.341	0.90529
-0.1094999	115.613	294.335	0.905235
-0.10944169999999999	115.762	294.319	0.905093
-0.1093865	115.648	294.331	0.904889
-0.10933849999999999	115.711	294.325	0.904738
-0.109286	115.64	294.333	0.904508
-0.10928249999999999	115.646	294.332	0.904497
-0.1092238	115.865	294.309	0.904373
-0.10916619999999999	115.761	294.32	0.90415
-0.1091572	115.785	294.318	0.904128
-0.109121	115.849	294.312	0.904023
-0.1090578	116.034	294.292	0.903853
-0.10898859999999999	116.006	294.295	0.903593
-0.10893779999999999	116.033	294.293	0.90342
-0.1088883	116.011	294.295	0.90325
-0.1088821	116.009	294.296	0.903228
-0.108818	116.007	294.296	0.902992
-0.1087915	116.057	294.291	0.902918
-0.1087533	115.961	294.302	0.902749
-0.108695	116.024	294.295	0.902583
-0.10864109999999999	116.24	294.273	0.902473
-0.10864009999999999	116.238	294.273	0.902469
-0.1085699	116.231	294.274	0.902225
-0.1085579	116.273	294.27	0.902197
-0.1085153	116.346	294.263	0.902089
-0.10844609999999999	116.255	294.273	0.90183
-0.10840419999999999	116.36	294.262	0.901709
-0.10838679999999999	116.345	294.263	0.901639
-0.1083311	116.329	294.265	0.901442
-0.1082759	116.282	294.271	0.901262
-0.1082249	116.293	294.27	0.901084
-0.1081733	116.265	294.273	0.90089
-0.1081409	116.281	294.272	0.900794
-0.10809819999999999	116.403	294.259	0.900702
-0.10805669999999999	116.391	294.26	0.900553
-0.1080039	116.519	294.247	0.900414
-0.10796019999999999	116.54	294.246	0.900285
-0.1079097	116.559	294.244	0.900123
-0.10790259999999999	116.58	294.242	0.900106
-0.1078816	116.588	294.241	0.900037
-0.1078199	116.541	294.246	0.899803
-0.1077853	116.603	294.24	0.899707
-0.10775299999999999	116.62	294.238	0.899599
-0.10769859999999999	116.54	294.247	0.899389
-0.10766669999999999	116.578	294.243	0.899299
-0.1076419	116.618	294.239	0.899228
-0.1075802	116.586	294.243	0.898996
-0.1075539	116.656	294.236	0.898927
-0.10749739999999999	116.745	294.227	0.898757
-0.1074619	116.794	294.222	0.898635
-0.107447	116.79	294.222	0.898578
-0.10740809999999999	116.788	294.222	0.898447
-0.10738059999999999	116.84	294.217	0.898357
-0.1073672	116.875	294.213	0.898314
-0.10730129999999999	116.838	294.217	0.898078
-0.10729849999999999	116.84	294.217	0.89807
-0.10723959999999999	116.692	294.233	0.897827
-0.1071849	116.943	294.207	0.89773
-0.10717969999999999	116.953	294.206	0.897715
-0.10715509999999999	116.91	294.211	0.897623
