adh_ciu_1	147608	24	0	0
adh_ciu_2	147608	24	0	0.138256281
adh_ciu_3	147608	24	0	0.276512563
adh_ciu_4	147608	24	0	0.414768844
adh_ciu_5	147608	24	0	0.553025126
adh_ciu_6	147608	24	0	0.691281407
adh_ciu_7	147608	24	0	0.829537688
adh_ciu_8	147608	24	0	0.96779397
adh_ciu_9	147608	24	0	1.106050251
adh_ciu_10	147608	24	0	1.244306533
adh_ciu_11	147608	24	0	1.382562814
adh_ciu_12	147608	24	0	1.520819095
adh_ciu_13	147608	24	0	1.659075377
adh_ciu_14	147608	24	0	1.797331658
adh_ciu_15	147608	24	0	1.93558794
adh_ciu_16	147608	24	0	2.073844221
adh_ciu_17	147608	24	0	2.212100503
adh_ciu_18	147608	24	0	2.350356784
adh_ciu_19	147608	24	0	2.488613065
adh_ciu_20	147608	24	0	2.626869347
adh_ciu_21	147608	24	0	2.765125628
adh_ciu_22	147608	24	0	2.90338191
adh_ciu_23	147608	24	0	3.041638191
adh_ciu_24	147608	24	0	3.179894472
adh_ciu_25	147608	24	0	3.318150754
adh_ciu_26	147608	24	0	3.456407035
adh_ciu_27	147608	24	0	3.594663317
adh_ciu_28	147608	24	0	3.732919598
adh_ciu_29	147608	24	0	3.871175879
adh_ciu_30	147608	24	0	4.009432161
adh_ciu_31	147608	24	0	4.147688442
adh_ciu_32	147608	24	0	4.285944724
adh_ciu_33	147608	24	0	4.424201005
adh_ciu_34	147608	24	0	4.562457286
adh_ciu_35	147608	24	0	4.700713568
adh_ciu_36	147608	24	0	4.838969849
adh_ciu_37	147608	24	0	4.977226131
adh_ciu_38	147608	24	0	5.115482412
adh_ciu_39	147608	24	0	5.253738693
adh_ciu_40	147608	24	0	5.391994975
adh_ciu_41	147608	24	0	5.530251256
adh_ciu_42	147608	24	0	5.668507538
adh_ciu_43	147608	24	0	5.806763819
adh_ciu_44	147608	24	0	5.945020101
adh_ciu_45	147608	24	0	6.083276382
adh_ciu_46	147608	24	0	6.221532663
adh_ciu_47	147608	24	0	6.359788945
adh_ciu_48	147608	24	0	6.498045226
adh_ciu_49	147608	24	0	6.636301508
adh_ciu_50	147608	24	0	6.774557789
adh_ciu_51	147608	24	0	6.91281407
adh_ciu_52	147608	24	0	7.051070352
adh_ciu_53	147608	24	0	7.189326633
adh_ciu_54	147608	24	0	7.327582915
adh_ciu_55	147608	24	0	7.465839196
adh_ciu_56	147608	24	0	7.604095477
adh_ciu_57	147608	24	0	7.742351759
adh_ciu_58	147608	24	0	7.88060804
adh_ciu_59	147608	24	0	8.018864322
adh_ciu_60	147608	24	0	8.157120603
adh_ciu_61	147608	24	0	8.295376884
adh_ciu_62	147608	24	0	8.433633166
adh_ciu_63	147608	24	0	8.571889447
adh_ciu_64	147608	24	0	8.710145729
adh_ciu_65	147608	24	0	8.84840201
adh_ciu_66	147608	24	0	8.986658291
adh_ciu_67	147608	24	0	9.124914573
adh_ciu_68	147608	24	0	9.263170854
adh_ciu_69	147608	24	0	9.401427136
adh_ciu_70	147608	24	0	9.539683417
adh_ciu_71	147608	24	0	9.677939698
adh_ciu_72	147608	24	0	9.81619598
adh_ciu_73	147608	24	0	9.954452261
adh_ciu_74	147608	24	0	10.09270854
adh_ciu_75	147608	24	0	10.23096482
adh_ciu_76	147608	24	0	10.36922111
adh_ciu_77	147608	24	0	10.50747739
adh_ciu_78	147608	24	0	10.64573367
adh_ciu_79	147608	24	0	10.78398995
adh_ciu_80	147608	24	0	10.92224623
adh_ciu_81	147608	24	0	11.06050251
adh_ciu_82	147608	24	0	11.19875879
adh_ciu_83	147608	24	0	11.33701508
adh_ciu_84	147608	24	0	11.47527136
adh_ciu_85	147608	24	0	11.61352764
adh_ciu_86	147608	24	0	11.75178392
adh_ciu_87	147608	24	0	11.8900402
adh_ciu_88	147608	24	0	12.02829648
adh_ciu_89	147608	24	0	12.16655276
adh_ciu_90	147608	24	0	12.30480905
adh_ciu_91	147608	24	0	12.44306533
adh_ciu_92	147608	24	0	12.58132161
adh_ciu_93	147608	24	0	12.71957789
adh_ciu_94	147608	24	0	12.85783417
adh_ciu_95	147608	24	0	12.99609045
adh_ciu_96	147608	24	0	13.13434673
adh_ciu_97	147608	24	0	13.27260302
adh_ciu_98	147608	24	0	13.4108593
adh_ciu_99	147608	24	0	13.54911558
adh_ciu_100	147608	24	0	13.68737186
adh_ciu_101	147608	24	0	13.82562814
adh_ciu_102	147608	24	0	13.96388442
adh_ciu_103	147608	24	0	14.1021407
adh_ciu_104	147608	24	0	14.24039698
adh_ciu_105	147608	24	0	14.37865327
adh_ciu_106	147608	24	0	14.51690955
adh_ciu_107	147608	24	0	14.65516583
adh_ciu_108	147608	24	0	14.79342211
adh_ciu_109	147608	24	0	14.93167839
adh_ciu_110	147608	24	0	15.06993467
adh_ciu_111	147608	24	0	15.20819095
adh_ciu_112	147608	24	0	15.34644724
adh_ciu_113	147608	24	0	15.48470352
adh_ciu_114	147608	24	0	15.6229598
adh_ciu_115	147608	24	0	15.76121608
adh_ciu_116	147608	24	0	15.89947236
