 natbsa_1 67000 14 4490 18.95
 natbsa_1 67000 15 4490 16.77
 natbsa_2 67000 16 4470 15.31
 natbsa_3 67000 17 4490 14.22
 polyz1_13 941.5 1 942.5 14.58
 polyz1_14 1012.5 1 1013.5 15.67
 
