polya_9 657.3 1 243 6.58
polya_11 799.3 1 271 9.05
polya_12 870.5 2 309 7.67
polya_14 1012.5 2 333 4.66
polya_16 1154.6 2 357 5.76
polya_18 1296.7 2 380 6.58
polya_21 1509.8 2 416 7.67
polya_21 1509.8 3 501 5.21
polya_24 1722.9 2 448 8.78
polya_24 1722.9 3 545 5.76
polya_29 2078.1 3 621 7.67
polya_30 2149.1 3 634 8.22
polya_31 2220.2 3 649 8.23 
bsa_1 67144 15 44900 16.71
bsa_1 67144 16 44700 14.79



