 natbsa_1 67000 15 4490 16.45
 natbsa_2 67000 16 4470 14.79
 natbsa_3 67000 17 4490 13.69
 poly_5 515.3 1 211 6.64 
 poly_6 586.3 1 228 7.74 
 poly_7 657.3 1 243 8.71 
 poly_8 728.4 1 256 9.68 
 poly_9 799.4 1 271 10.65 
 poly_11 941.5 1 294 12.86 
 poly_12 1012.5 1 306 13.96 
 polyz2_8 1296.7 2 380 5.81
 polyz2_9 1367.7 2 393 6.08 
 polyz3_12 2149.1 3 634 7.19 
 polyz3_13 2220.2 3 649 7.47 
 
