# Range file name:,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt,BSA15A.txt
# Raw file name:,251001_BSA_CIU_high_AA.raw,251001_BSA_CIU_high_AB.raw,251001_BSA_CIU_high_AC.raw,251001_BSA_CIU_high_AD.raw,251001_BSA_CIU_high_AE.raw,251001_BSA_CIU_high_AF.raw,251001_BSA_CIU_high_AG.raw,251001_BSA_CIU_high_AH.raw,251001_BSA_CIU_high_AI.raw,251001_BSA_CIU_high_AJ.raw,251001_BSA_CIU_high_AK.raw,251001_BSA_CIU_high_AL.raw,251001_BSA_CIU_high_AM.raw,251001_BSA_CIU_high_AN.raw,251001_BSA_CIU_high_AO.raw,251001_BSA_CIU_high_AP.raw,251001_BSA_CIU_high_AQ.raw,251001_BSA_CIU_high_AR.raw,251001_BSA_CIU_high_AS.raw,251001_BSA_CIU_high_AT.raw,251001_BSA_CIU_high_AU.raw,251001_BSA_CIU_high_AV.raw,251001_BSA_CIU_high_AW.raw,251001_BSA_CIU_high_AX.raw,251001_BSA_CIU_high_AY.raw,251001_BSA_CIU_high_AZ.raw,251001_BSA_CIU_high_BA.raw,251001_BSA_CIU_high_BB.raw,251001_BSA_CIU_high_BC.raw,251001_BSA_CIU_high_BD.raw,251001_BSA_CIU_high_BE.raw,251001_BSA_CIU_high_BF.raw,251001_BSA_CIU_high_BG.raw,251001_BSA_CIU_high_BH.raw,251001_BSA_CIU_high_BI.raw,251001_BSA_CIU_high_BJ.raw,251001_BSA_CIU_high_BK.raw,251001_BSA_CIU_high_BL.raw,251001_BSA_CIU_high_BM.raw,251001_BSA_CIU_high_BN.raw
$TrapCV:,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0
0.0,0.0,0.0,0.0,27.0,0.0,0.0,20.0,0.0,85.0,0.0,26.0,76.0,45.0,0.0,70.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1377537688442211,52.0,32.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,75.0,38.0,27.0,53.0,0.0,0.0,43.0,103.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2755075376884422,0.0,0.0,51.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,77.0,0.0,29.0,0.0,30.0,115.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
0.41326130653266335,22.0,27.0,39.0,0.0,0.0,36.0,63.0,114.0,0.0,30.0,20.0,110.0,94.0,63.0,106.0,38.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5510150753768844,29.0,20.0,69.0,71.0,0.0,64.0,74.0,0.0,77.0,0.0,86.0,86.0,110.0,103.0,56.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6887688442211055,0.0,21.0,41.0,22.0,0.0,0.0,0.0,39.0,71.0,0.0,23.0,73.0,26.0,105.0,0.0,0.0,49.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8265226130653267,20.0,20.0,0.0,0.0,24.0,0.0,0.0,0.0,52.0,0.0,44.0,95.0,38.0,98.0,111.0,46.0,77.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
0.9642763819095477,0.0,49.0,0.0,25.0,23.0,0.0,0.0,0.0,24.0,0.0,83.0,136.0,24.0,84.0,74.0,79.0,96.0,86.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1020301507537689,28.0,0.0,34.0,33.0,0.0,42.0,0.0,0.0,79.0,0.0,20.0,0.0,0.0,0.0,62.0,70.0,102.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
