# Range file name:,BSA16C.txt,BSA16C.txt.1,BSA16C.txt.2,BSA16C.txt.3,BSA16C.txt.4,BSA16C.txt.5,BSA16C.txt.6,BSA16C.txt.7,BSA16C.txt.8,BSA16C.txt.9,BSA16C.txt.10,BSA16C.txt.11,BSA16C.txt.12,BSA16C.txt.13,BSA16C.txt.14,BSA16C.txt.15,BSA16C.txt.16,BSA16C.txt.17,BSA16C.txt.18,BSA16C.txt.19,BSA16C.txt.20,BSA16C.txt.21,BSA16C.txt.22,BSA16C.txt.23,BSA16C.txt.24,BSA16C.txt.25,BSA16C.txt.26,BSA16C.txt.27,BSA16C.txt.28,BSA16C.txt.29,BSA16C.txt.30,BSA16C.txt.31,BSA16C.txt.32,BSA16C.txt.33,BSA16C.txt.34,BSA16C.txt.35,BSA16C.txt.36,BSA16C.txt.37,BSA16C.txt.38,BSA16C.txt.39
# Raw file name:,251001_BSA_CIU_high_CA.raw,251001_BSA_CIU_high_CB.raw,251001_BSA_CIU_high_CC.raw,251001_BSA_CIU_high_CD.raw,251001_BSA_CIU_high_CE.raw,251001_BSA_CIU_high_CF.raw,251001_BSA_CIU_high_CG.raw,251001_BSA_CIU_high_CH.raw,251001_BSA_CIU_high_CI.raw,251001_BSA_CIU_high_CJ.raw,251001_BSA_CIU_high_CK.raw,251001_BSA_CIU_high_CL.raw,251001_BSA_CIU_high_CM.raw,251001_BSA_CIU_high_CN.raw,251001_BSA_CIU_high_CO.raw,251001_BSA_CIU_high_CP.raw,251001_BSA_CIU_high_CQ.raw,251001_BSA_CIU_high_CR.raw,251001_BSA_CIU_high_CS.raw,251001_BSA_CIU_high_CT.raw,251001_BSA_CIU_high_CU.raw,251001_BSA_CIU_high_CV.raw,251001_BSA_CIU_high_CW.raw,251001_BSA_CIU_high_CX.raw,251001_BSA_CIU_high_CY.raw,251001_BSA_CIU_high_CZ.raw,251001_BSA_CIU_high_DA.raw,251001_BSA_CIU_high_DB.raw,251001_BSA_CIU_high_DC.raw,251001_BSA_CIU_high_DD.raw,251001_BSA_CIU_high_DE.raw,251001_BSA_CIU_high_DF.raw,251001_BSA_CIU_high_DG.raw,251001_BSA_CIU_high_DH.raw,251001_BSA_CIU_high_DI.raw,251001_BSA_CIU_high_DJ.raw,251001_BSA_CIU_high_DK.raw,251001_BSA_CIU_high_DL.raw,251001_BSA_CIU_high_DM.raw,251001_BSA_CIU_high_DN.raw
8539.04,5741.0,6760.0,6652.0,7603.0,11251.0,19872.0,51160.0,91711.0,97819.0,48038.0,7052.0,1710.0,299.0,278.0,85.0,111.0,164.0,73.0,101.0,197.0,137.0,147.0,175.0,172.0,271.0,459.0,239.0,283.0,622.0,179.0,64.0,113.0,60.0,91.0,57.0,0.0,0.0,0.0,49.0,0.0
8640.58,3527.0,4121.0,3375.0,3850.0,5698.0,10996.0,29277.0,70396.0,99845.0,53523.0,9081.0,2530.0,330.0,167.0,40.0,20.0,63.0,0.0,125.0,0.0,169.0,299.0,176.0,143.0,235.0,373.0,175.0,254.0,343.0,202.0,287.0,130.0,138.0,128.0,43.0,0.0,45.0,27.0,0.0,105.0
7733.98,1940.0,2584.0,2093.0,2435.0,2963.0,5720.0,19615.0,51293.0,87580.0,62855.0,12041.0,2744.0,613.0,208.0,0.0,119.0,166.0,111.0,144.0,96.0,163.0,205.0,52.0,211.0,397.0,489.0,179.0,292.0,327.0,82.0,196.0,141.0,80.0,49.0,77.0,0.0,31.0,30.0,0.0,22.0
6847.39,976.0,1009.0,1541.0,1393.0,1399.0,3265.0,11040.0,33859.0,76574.0,60239.0,14741.0,3461.0,1055.0,359.0,84.0,62.0,170.0,91.0,212.0,0.0,24.0,162.0,100.0,170.0,75.0,210.0,119.0,386.0,154.0,57.0,87.0,60.0,187.0,180.0,111.0,96.0,80.0,59.0,107.0,143.0
6937.32,544.0,636.0,814.0,1034.0,1766.0,2409.0,6742.0,24823.0,57481.0,55449.0,19458.0,5128.0,1664.0,1310.0,614.0,618.0,774.0,553.0,709.0,330.0,590.0,185.0,131.0,228.0,158.0,131.0,102.0,252.0,173.0,147.0,99.0,148.0,252.0,282.0,260.0,538.0,203.0,399.0,513.0,407.0
6067.44,933.0,1167.0,1460.0,1442.0,1892.0,2743.0,5175.0,16014.0,44774.0,54744.0,25907.0,8919.0,4435.0,2789.0,1967.0,1419.0,1695.0,1778.0,1506.0,1404.0,976.0,914.0,495.0,621.0,157.0,290.0,231.0,104.0,153.0,341.0,266.0,416.0,479.0,439.0,875.0,1016.0,1018.0,1024.0,1073.0,592.0
6176.15,795.0,1234.0,1523.0,1961.0,1617.0,2587.0,4232.0,12369.0,41603.0,60807.0,38971.0,17861.0,7577.0,4543.0,3027.0,2563.0,2542.0,2748.0,1965.0,1740.0,1783.0,1405.0,859.0,585.0,351.0,183.0,402.0,237.0,213.0,373.0,463.0,334.0,845.0,1110.0,733.0,1238.0,1321.0,1196.0,1522.0,1114.0
6272.04,551.0,754.0,1038.0,1385.0,1020.0,1774.0,3152.0,12397.0,40905.0,76992.0,69207.0,39405.0,15594.0,7387.0,3038.0,3143.0,1672.0,1968.0,1839.0,1258.0,932.0,1302.0,582.0,524.0,304.0,490.0,125.0,298.0,241.0,364.0,747.0,691.0,636.0,955.0,1113.0,1701.0,1533.0,1435.0,1936.0,1274.0
6379.76,296.0,313.0,782.0,710.0,657.0,1195.0,2389.0,11445.0,42080.0,89502.0,97565.0,67433.0,28375.0,14197.0,6011.0,1988.0,727.0,850.0,742.0,866.0,528.0,276.0,120.0,358.0,281.0,377.0,325.0,645.0,868.0,721.0,956.0,661.0,1076.0,1669.0,1286.0,1411.0,1486.0,1536.0,1837.0,1529.0
6472.16,121.0,110.0,254.0,198.0,458.0,1032.0,2078.0,9015.0,42770.0,104814.0,138746.0,104951.0,54146.0,23437.0,9148.0,3232.0,1473.0,521.0,497.0,338.0,153.0,387.0,455.0,360.0,638.0,966.0,1321.0,2210.0,2723.0,3394.0,3020.0,3608.0,4003.0,2775.0,2315.0,2380.0,1862.0,1766.0,1701.0,1613.0
