BSA15A_0	66879	15	0	0.0
BSA15A_1	66879	15	0	0.1377537688442211
BSA15A_2	66879	15	0	0.2755075376884422
BSA15A_3	66879	15	0	0.41326130653266335
BSA15A_4	66879	15	0	0.5510150753768844
BSA15A_5	66879	15	0	0.6887688442211055
BSA15A_6	66879	15	0	0.8265226130653267
BSA15A_7	66879	15	0	0.9642763819095477
BSA15A_8	66879	15	0	1.1020301507537689
BSA15A_9	66879	15	0	1.23978391959799
BSA15A_10	66879	15	0	1.377537688442211
BSA15A_11	66879	15	0	1.5152914572864322
BSA15A_12	66879	15	0	1.6530452261306534
BSA15A_13	66879	15	0	1.7907989949748746
BSA15A_14	66879	15	0	1.9285527638190954
BSA15A_15	66879	15	0	2.0663065326633165
BSA15A_16	66879	15	0	2.2040603015075377
BSA15A_17	66879	15	0	2.341814070351759
BSA15A_18	66879	15	0	2.47956783919598
BSA15A_19	66879	15	0	2.617321608040201
BSA15A_20	66879	15	0	2.755075376884422
BSA15A_21	66879	15	0	2.8928291457286432
BSA15A_22	66879	15	0	3.0305829145728644
BSA15A_23	66879	15	0	3.1683366834170856
BSA15A_24	66879	15	0	3.306090452261307
BSA15A_25	66879	15	0	3.443844221105528
BSA15A_26	66879	15	0	3.581597989949749
BSA15A_27	66879	15	0	3.7193517587939695
BSA15A_28	66879	15	0	3.8571055276381907
BSA15A_29	66879	15	0	3.994859296482412
BSA15A_30	66879	15	0	4.132613065326633
BSA15A_31	66879	15	0	4.270366834170854
BSA15A_32	66879	15	0	4.4081206030150755
BSA15A_33	66879	15	0	4.545874371859297
BSA15A_34	66879	15	0	4.683628140703518
BSA15A_35	66879	15	0	4.821381909547739
BSA15A_36	66879	15	0	4.95913567839196
BSA15A_37	66879	15	0	5.096889447236181
BSA15A_38	66879	15	0	5.234643216080402
BSA15A_39	66879	15	0	5.372396984924623
BSA15A_40	66879	15	0	5.510150753768844
BSA15A_41	66879	15	0	5.647904522613065
BSA15A_42	66879	15	0	5.7856582914572865
BSA15A_43	66879	15	0	5.923412060301508
BSA15A_44	66879	15	0	6.061165829145729
BSA15A_45	66879	15	0	6.19891959798995
BSA15A_46	66879	15	0	6.336673366834171
BSA15A_47	66879	15	0	6.4744271356783925
BSA15A_48	66879	15	0	6.612180904522614
BSA15A_49	66879	15	0	6.749934673366835
BSA15A_50	66879	15	0	6.887688442211056
BSA15A_51	66879	15	0	7.025442211055277
BSA15A_52	66879	15	0	7.163195979899498
BSA15A_53	66879	15	0	7.30094974874372
