# Range file name:,BSA15C.txt,BSA15C.txt.1,BSA15C.txt.2,BSA15C.txt.3,BSA15C.txt.4,BSA15C.txt.5,BSA15C.txt.6,BSA15C.txt.7,BSA15C.txt.8,BSA15C.txt.9,BSA15C.txt.10,BSA15C.txt.11,BSA15C.txt.12,BSA15C.txt.13,BSA15C.txt.14,BSA15C.txt.15,BSA15C.txt.16,BSA15C.txt.17,BSA15C.txt.18,BSA15C.txt.19,BSA15C.txt.20,BSA15C.txt.21,BSA15C.txt.22,BSA15C.txt.23,BSA15C.txt.24,BSA15C.txt.25,BSA15C.txt.26,BSA15C.txt.27,BSA15C.txt.28,BSA15C.txt.29,BSA15C.txt.30,BSA15C.txt.31,BSA15C.txt.32,BSA15C.txt.33,BSA15C.txt.34,BSA15C.txt.35,BSA15C.txt.36,BSA15C.txt.37,BSA15C.txt.38,BSA15C.txt.39
# Raw file name:,251001_BSA_CIU_high_CA.raw,251001_BSA_CIU_high_CB.raw,251001_BSA_CIU_high_CC.raw,251001_BSA_CIU_high_CD.raw,251001_BSA_CIU_high_CE.raw,251001_BSA_CIU_high_CF.raw,251001_BSA_CIU_high_CG.raw,251001_BSA_CIU_high_CH.raw,251001_BSA_CIU_high_CI.raw,251001_BSA_CIU_high_CJ.raw,251001_BSA_CIU_high_CK.raw,251001_BSA_CIU_high_CL.raw,251001_BSA_CIU_high_CM.raw,251001_BSA_CIU_high_CN.raw,251001_BSA_CIU_high_CO.raw,251001_BSA_CIU_high_CP.raw,251001_BSA_CIU_high_CQ.raw,251001_BSA_CIU_high_CR.raw,251001_BSA_CIU_high_CS.raw,251001_BSA_CIU_high_CT.raw,251001_BSA_CIU_high_CU.raw,251001_BSA_CIU_high_CV.raw,251001_BSA_CIU_high_CW.raw,251001_BSA_CIU_high_CX.raw,251001_BSA_CIU_high_CY.raw,251001_BSA_CIU_high_CZ.raw,251001_BSA_CIU_high_DA.raw,251001_BSA_CIU_high_DB.raw,251001_BSA_CIU_high_DC.raw,251001_BSA_CIU_high_DD.raw,251001_BSA_CIU_high_DE.raw,251001_BSA_CIU_high_DF.raw,251001_BSA_CIU_high_DG.raw,251001_BSA_CIU_high_DH.raw,251001_BSA_CIU_high_DI.raw,251001_BSA_CIU_high_DJ.raw,251001_BSA_CIU_high_DK.raw,251001_BSA_CIU_high_DL.raw,251001_BSA_CIU_high_DM.raw,251001_BSA_CIU_high_DN.raw
33629.4,0.0,34.0,22.0,0.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,48.0,31.0,45.0,0.0,34.0,80.0,36.0,22.0,0.0,26.0,24.0,77.0,51.0,0.0,0.0,23.0,0.0,20.0,47.0,79.0,0.0,93.0,0.0,22.0,0.0,0.0,30.0,0.0
29786.2,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,53.0,27.0,0.0,0.0,0.0,27.0,49.0,0.0,31.0,152.0,0.0,57.0,0.0,0.0,119.0,0.0,74.0,94.0,23.0,23.0,58.0,34.0,52.0,129.0,0.0,0.0,36.0,23.0,0.0,0.0
27885.5,40.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,58.0,41.0,0.0,39.0,0.0,95.0,0.0,0.0,45.0,0.0,31.0,55.0,22.0,43.0,34.0,25.0,57.0,55.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,34.0
25000.9,77.0,0.0,34.0,0.0,0.0,0.0,0.0,58.0,20.0,0.0,0.0,0.0,0.0,0.0,76.0,64.0,26.0,22.0,26.0,0.0,35.0,129.0,0.0,0.0,0.0,20.0,0.0,24.0,20.0,97.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23138.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,40.0,0.0,54.0,26.0,20.0,0.0,25.0,0.0,29.0,38.0,36.0,20.0,62.0,0.0,24.0,75.0,60.0,0.0,105.0,33.0,0.0,87.0,124.0,28.0,89.0,40.0,0.0,35.0,0.0,0.0,0.0
23219.8,0.0,0.0,34.0,54.0,0.0,63.0,0.0,38.0,0.0,0.0,47.0,0.0,27.0,31.0,54.0,31.0,34.0,0.0,53.0,45.0,68.0,0.0,38.0,69.0,0.0,65.0,25.0,62.0,0.0,41.0,64.0,0.0,34.0,0.0,22.0,0.0,0.0,22.0,0.0,30.0
23332.1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,61.0,76.0,148.0,37.0,0.0,35.0,0.0,0.0,76.0,97.0,70.0,49.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,33.0,0.0,34.0,0.0,0.0,0.0
23436.4,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,24.0,83.0,0.0,0.0,84.0,0.0,60.0,74.0,40.0,57.0,0.0,106.0,99.0,32.0,0.0,23.0,154.0,0.0,0.0,41.0,0.0,45.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0
21536.2,0.0,0.0,28.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,22.0,147.0,0.0,0.0,72.0,82.0,39.0,22.0,32.0,27.0,61.0,87.0,138.0,28.0,190.0,64.0,79.0,57.0,33.0,0.0,22.0,0.0,0.0,0.0,0.0
20619.6,0.0,0.0,0.0,0.0,22.0,0.0,124.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,81.0,27.0,49.0,21.0,67.0,0.0,62.0,52.0,35.0,0.0,54.0,39.0,20.0,22.0,19.0,0.0,0.0,83.0,102.0,0.0,0.0,0.0,23.0,0.0,0.0
19720.8,0.0,30.0,58.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,22.0,50.0,0.0,0.0,39.0,0.0,22.0,112.0,0.0,38.0,22.0,0.0,31.0,0.0,78.0,0.0,0.0,62.0,33.0,44.0,48.0,30.0,0.0,0.0,0.0,0.0,0.0
18822.6,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,39.0,72.0,0.0,73.0,0.0,28.0,48.0,97.0,0.0,82.0,25.0,67.0,0.0,53.0,40.0,27.0,75.0,25.0,41.0,0.0,0.0,70.0,65.0,0.0,20.0,0.0
16930.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,42.0,0.0,0.0,36.0,23.0,66.0,94.0,0.0,0.0,40.0,45.0,0.0,0.0,42.0,0.0,60.0,83.0,45.0,0.0,120.0,86.0,83.0,0.0,28.0,0.0,0.0,0.0,0.0
17054.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,22.0,96.0,26.0,0.0,87.0,40.0,35.0,31.0,34.0,25.0,0.0,54.0,22.0,82.0,63.0,28.0,72.0,0.0,67.0,134.0,20.0,20.0,39.0,32.0,0.0,0.0,0.0,0.0
14184.8,71.0,0.0,0.0,53.0,41.0,29.0,0.0,55.0,25.0,46.0,22.0,0.0,0.0,0.0,60.0,77.0,0.0,0.0,0.0,22.0,58.0,34.0,136.0,68.0,77.0,22.0,48.0,44.0,0.0,0.0,56.0,0.0,0.0,113.0,0.0,31.0,50.0,0.0,0.0,0.0
13321.1,99.0,84.0,99.0,153.0,110.0,248.0,117.0,250.0,23.0,83.0,0.0,56.0,0.0,80.0,91.0,69.0,46.0,24.0,0.0,143.0,64.0,0.0,0.0,0.0,65.0,62.0,167.0,0.0,0.0,0.0,52.0,0.0,28.0,40.0,0.0,31.0,0.0,0.0,0.0,0.0
13421.8,725.0,1462.0,965.0,1862.0,1677.0,1962.0,1630.0,846.0,325.0,83.0,21.0,0.0,0.0,37.0,26.0,83.0,0.0,0.0,26.0,0.0,59.0,54.0,77.0,28.0,23.0,0.0,59.0,55.0,0.0,97.0,36.0,97.0,235.0,84.0,0.0,0.0,50.0,0.0,0.0,0.0
11552.1,2716.0,4064.0,4096.0,4894.0,5779.0,4445.0,2619.0,1624.0,500.0,208.0,104.0,28.0,80.0,0.0,22.0,0.0,25.0,21.0,74.0,155.0,38.0,0.0,213.0,33.0,34.0,102.0,0.0,85.0,109.0,107.0,53.0,54.0,38.0,0.0,25.0,60.0,0.0,19.0,0.0,42.0
9687.3,4425.0,6325.0,6402.0,6855.0,8338.0,6858.0,5088.0,5941.0,5724.0,2099.0,458.0,131.0,76.0,56.0,0.0,98.0,52.0,68.0,70.0,74.0,0.0,0.0,22.0,48.0,0.0,98.0,20.0,137.0,24.0,89.0,101.0,22.0,151.0,0.0,22.0,53.0,35.0,0.0,0.0,0.0
7801.43,5540.0,6463.0,7729.0,7712.0,11229.0,17237.0,32120.0,46430.0,45192.0,23998.0,2946.0,511.0,33.0,46.0,21.0,20.0,22.0,28.0,34.0,42.0,0.0,23.0,34.0,83.0,0.0,0.0,53.0,56.0,78.0,29.0,40.0,0.0,0.0,21.0,0.0,0.0,67.0,0.0,0.0,0.0
7913.88,18974.0,24839.0,27859.0,37935.0,67983.0,114372.0,160321.0,170653.0,150878.0,87660.0,15908.0,2169.0,508.0,194.0,0.0,105.0,24.0,0.0,20.0,0.0,35.0,0.0,57.0,0.0,185.0,0.0,130.0,40.0,32.0,0.0,0.0,0.0,40.0,25.0,45.0,0.0,0.0,0.0,30.0,0.0
8025.96,73128.0,90294.0,103800.0,123854.0,187675.0,267564.0,320582.0,303483.0,249009.0,151403.0,34756.0,4293.0,1128.0,485.0,111.0,54.0,0.0,112.0,53.0,31.0,27.0,40.0,0.0,0.0,0.0,42.0,76.0,0.0,66.0,51.0,24.0,71.0,0.0,46.0,0.0,78.0,25.0,0.0,0.0,0.0
8148.63,107542.0,131311.0,159186.0,171107.0,236019.0,307060.0,348224.0,314584.0,260574.0,176271.0,47501.0,7517.0,1191.0,480.0,217.0,47.0,23.0,78.0,20.0,42.0,36.0,131.0,70.0,26.0,39.0,54.0,59.0,74.0,98.0,200.0,148.0,0.0,0.0,99.0,29.0,0.0,48.0,0.0,0.0,0.0
8238.03,95485.0,112821.0,134506.0,145804.0,180556.0,228387.0,258090.0,238871.0,220051.0,172045.0,59757.0,9672.0,1304.0,582.0,302.0,88.0,121.0,71.0,22.0,32.0,0.0,31.0,99.0,24.0,22.0,29.0,0.0,49.0,89.0,101.0,40.0,70.0,0.0,121.0,0.0,51.0,0.0,25.0,0.0,0.0
7343.3,53340.0,64483.0,78726.0,83581.0,101754.0,121065.0,153032.0,149078.0,168578.0,172886.0,79875.0,15665.0,2535.0,615.0,161.0,74.0,73.0,32.0,0.0,0.0,173.0,58.0,42.0,48.0,20.0,31.0,52.0,73.0,54.0,30.0,70.0,78.0,30.0,27.0,33.0,0.0,0.0,48.0,0.0,28.0
6439.04,19785.0,26130.0,31976.0,31685.0,39475.0,49918.0,67442.0,87056.0,121066.0,160985.0,100998.0,27927.0,3860.0,1174.0,390.0,453.0,131.0,122.0,40.0,29.0,60.0,141.0,161.0,116.0,117.0,76.0,126.0,63.0,68.0,0.0,0.0,61.0,0.0,0.0,42.0,88.0,0.0,24.0,0.0,27.0
6533.93,5684.0,6751.0,7808.0,7766.0,10175.0,15875.0,28492.0,45425.0,90098.0,148391.0,124310.0,40690.0,6828.0,1597.0,476.0,110.0,134.0,0.0,0.0,0.0,25.0,52.0,118.0,62.0,51.0,66.0,95.0,0.0,20.0,0.0,95.0,58.0,85.0,65.0,61.0,49.0,20.0,0.0,31.0,0.0
5645.32,1173.0,1480.0,1449.0,1595.0,2549.0,5487.0,10001.0,24859.0,60966.0,130812.0,128097.0,53267.0,9313.0,1868.0,624.0,279.0,51.0,52.0,100.0,0.0,159.0,81.0,48.0,0.0,93.0,256.0,64.0,112.0,22.0,75.0,26.0,54.0,0.0,0.0,26.0,26.0,37.0,0.0,67.0,0.0
5740.96,322.0,771.0,680.0,503.0,1081.0,2067.0,4689.0,15055.0,44726.0,104258.0,129750.0,58718.0,11514.0,2105.0,982.0,217.0,164.0,29.0,67.0,44.0,0.0,0.0,70.0,95.0,59.0,20.0,187.0,42.0,32.0,0.0,29.0,0.0,48.0,21.0,95.0,203.0,90.0,65.0,73.0,0.0
5817.5,400.0,261.0,810.0,203.0,576.0,1118.0,2844.0,7237.0,27067.0,77821.0,113948.0,62889.0,16362.0,3065.0,1380.0,226.0,276.0,0.0,71.0,64.0,50.0,88.0,50.0,46.0,116.0,29.0,152.0,38.0,22.0,22.0,91.0,155.0,72.0,38.0,69.0,29.0,127.0,34.0,29.0,22.0
5928.57,182.0,308.0,242.0,429.0,408.0,721.0,1481.0,4777.0,18280.0,54887.0,96480.0,59334.0,17205.0,3640.0,1220.0,333.0,0.0,0.0,101.0,0.0,202.0,183.0,54.0,59.0,64.0,93.0,82.0,68.0,0.0,158.0,84.0,26.0,109.0,143.0,76.0,77.0,109.0,117.0,99.0,19.0
6025.07,121.0,164.0,98.0,185.0,166.0,307.0,1007.0,2249.0,11196.0,37758.0,68616.0,55318.0,21790.0,6235.0,2552.0,813.0,100.0,297.0,43.0,94.0,24.0,24.0,161.0,170.0,0.0,84.0,27.0,116.0,125.0,19.0,98.0,120.0,155.0,120.0,230.0,158.0,194.0,177.0,119.0,58.0
6114.03,97.0,102.0,259.0,232.0,209.0,236.0,616.0,2026.0,6568.0,23042.0,56789.0,56565.0,27951.0,11064.0,4945.0,1436.0,816.0,569.0,178.0,238.0,74.0,138.0,148.0,118.0,0.0,31.0,136.0,156.0,45.0,120.0,78.0,53.0,183.0,188.0,235.0,67.0,195.0,144.0,255.0,72.0
6208.02,222.0,75.0,96.0,57.0,51.0,494.0,592.0,699.0,4435.0,19643.0,57246.0,69851.0,47306.0,25049.0,12049.0,5905.0,3058.0,2954.0,1735.0,911.0,624.0,388.0,194.0,429.0,221.0,115.0,107.0,260.0,346.0,248.0,134.0,224.0,148.0,218.0,96.0,363.0,238.0,139.0,462.0,113.0
6290.91,84.0,80.0,55.0,0.0,197.0,354.0,493.0,1858.0,4354.0,19410.0,68591.0,94219.0,74736.0,48790.0,28591.0,16881.0,11868.0,7849.0,5341.0,3730.0,3477.0,1565.0,1729.0,1237.0,1059.0,1154.0,925.0,165.0,420.0,506.0,389.0,341.0,262.0,385.0,389.0,48.0,313.0,183.0,358.0,143.0
6372.85,0.0,113.0,43.0,50.0,58.0,166.0,207.0,1529.0,4571.0,22471.0,88368.0,136185.0,113942.0,80428.0,56582.0,38870.0,29866.0,17679.0,13345.0,8907.0,7396.0,5345.0,3685.0,3567.0,2128.0,2256.0,2481.0,2018.0,1208.0,897.0,619.0,679.0,451.0,175.0,321.0,405.0,469.0,287.0,244.0,357.0
6454.52,0.0,38.0,119.0,38.0,111.0,217.0,1003.0,1983.0,5563.0,28896.0,119013.0,204506.0,179989.0,138705.0,97196.0,64623.0,51706.0,35003.0,22958.0,16775.0,14572.0,9929.0,7717.0,6815.0,6147.0,5568.0,4554.0,5242.0,3034.0,2435.0,2016.0,932.0,910.0,570.0,437.0,531.0,456.0,452.0,554.0,486.0
6535.13,113.0,84.0,22.0,45.0,0.0,506.0,997.0,2444.0,6951.0,34206.0,164406.0,303541.0,286693.0,226338.0,148951.0,104645.0,82457.0,60181.0,44614.0,37814.0,31764.0,23805.0,22832.0,23450.0,18184.0,18165.0,14041.0,14126.0,9724.0,6594.0,4899.0,2491.0,1245.0,761.0,602.0,476.0,402.0,193.0,511.0,366.0
6623.18,29.0,50.0,23.0,74.0,97.0,294.0,1231.0,3267.0,8019.0,38310.0,173359.0,326343.0,343442.0,291852.0,207899.0,144059.0,121498.0,96454.0,79703.0,69577.0,63133.0,52759.0,53208.0,52949.0,42706.0,40380.0,35440.0,35776.0,24961.0,18078.0,11409.0,7237.0,4256.0,2416.0,1149.0,861.0,419.0,371.0,600.0,440.0
6709.1,22.0,0.0,75.0,22.0,273.0,646.0,831.0,2260.0,7382.0,29814.0,143137.0,288350.0,330456.0,307643.0,225373.0,174264.0,144412.0,119632.0,102005.0,96531.0,89587.0,81211.0,80904.0,75274.0,63168.0,62252.0,57916.0,57259.0,40158.0,30890.0,21691.0,12408.0,7381.0,3378.0,2495.0,1786.0,866.0,912.0,793.0,700.0
6788.07,0.0,69.0,64.0,20.0,151.0,250.0,968.0,1700.0,3336.0,18755.0,92613.0,209156.0,266914.0,259263.0,209930.0,162947.0,146722.0,121544.0,111403.0,105787.0,102056.0,91258.0,91912.0,85087.0,72100.0,72417.0,66554.0,64147.0,48810.0,37639.0,26081.0,17999.0,10512.0,6112.0,4419.0,2648.0,1804.0,811.0,784.0,554.0
6865.99,0.0,0.0,25.0,56.0,24.0,176.0,434.0,677.0,1996.0,7609.0,50159.0,121841.0,178262.0,197991.0,162771.0,142248.0,132175.0,120956.0,111261.0,112118.0,107230.0,95983.0,89249.0,89177.0,75025.0,78735.0,71901.0,67057.0,54235.0,38354.0,31741.0,22580.0,13747.0,9784.0,6341.0,3356.0,2116.0,1748.0,722.0,661.0
6942.84,0.0,188.0,0.0,0.0,0.0,97.0,79.0,617.0,968.0,4022.0,22083.0,60876.0,102806.0,129561.0,133642.0,131254.0,133352.0,131418.0,122550.0,130199.0,121217.0,114586.0,106612.0,102804.0,85492.0,93591.0,86154.0,83859.0,69550.0,48547.0,38075.0,27665.0,20057.0,14607.0,10413.0,5469.0,3763.0,2193.0,1441.0,1062.0
7018.77,0.0,0.0,0.0,0.0,97.0,20.0,189.0,314.0,666.0,1635.0,8279.0,29586.0,57647.0,90689.0,129443.0,163412.0,175743.0,167522.0,171942.0,180971.0,173508.0,154932.0,145872.0,141554.0,123641.0,129675.0,122315.0,115455.0,94214.0,71617.0,54386.0,40366.0,31318.0,22711.0,18613.0,9876.0,5877.0,4318.0,3272.0,1500.0
7093.78,0.0,0.0,0.0,88.0,0.0,187.0,97.0,247.0,537.0,1006.0,4944.0,15290.0,34239.0,78600.0,154533.0,205201.0,223198.0,224137.0,223323.0,219403.0,218996.0,203316.0,183675.0,182970.0,163996.0,177538.0,165984.0,157626.0,129065.0,99057.0,82449.0,62594.0,53689.0,40851.0,29590.0,19754.0,12665.0,7705.0,4434.0,2977.0
7167.93,0.0,28.0,32.0,0.0,0.0,0.0,46.0,171.0,131.0,400.0,3378.0,8776.0,25969.0,79211.0,172397.0,230969.0,250592.0,254322.0,244042.0,237464.0,239819.0,227760.0,209838.0,209192.0,182182.0,198446.0,193828.0,182975.0,153160.0,123407.0,104770.0,89235.0,80403.0,60710.0,45333.0,31778.0,20765.0,12036.0,8719.0,3718.0
7241.19,0.0,0.0,0.0,0.0,0.0,51.0,132.0,249.0,236.0,335.0,1924.0,6675.0,22051.0,73989.0,165206.0,216334.0,241884.0,233625.0,241423.0,225020.0,228303.0,216353.0,201567.0,195173.0,180938.0,202561.0,187208.0,186569.0,161727.0,131233.0,119981.0,105749.0,101045.0,84923.0,60300.0,46111.0,31357.0,19045.0,10987.0,7129.0
7313.7,0.0,0.0,20.0,0.0,0.0,88.0,66.0,497.0,265.0,285.0,1731.0,5535.0,17315.0,64182.0,136115.0,179702.0,190394.0,200128.0,189433.0,187057.0,181979.0,179283.0,168946.0,169345.0,150525.0,162158.0,163121.0,165075.0,147336.0,124299.0,119565.0,113512.0,110890.0,97082.0,77706.0,59284.0,42684.0,25997.0,17613.0,8676.0
7385.51,55.0,0.0,20.0,0.0,0.0,45.0,34.0,104.0,220.0,360.0,734.0,3145.0,12660.0,41817.0,89802.0,116681.0,129461.0,134607.0,143349.0,134001.0,132771.0,126878.0,124446.0,126890.0,118874.0,124728.0,126616.0,130031.0,123848.0,113550.0,112028.0,110299.0,112031.0,102031.0,80732.0,62580.0,47998.0,31521.0,21594.0,13482.0
7456.55,0.0,0.0,0.0,19.0,0.0,0.0,0.0,71.0,20.0,162.0,396.0,1980.0,6071.0,23212.0,47007.0,65780.0,72284.0,77947.0,80773.0,83373.0,83086.0,84992.0,82553.0,80459.0,74097.0,85385.0,92975.0,94523.0,100655.0,99786.0,102850.0,100075.0,110762.0,100444.0,83187.0,70729.0,51374.0,36973.0,26416.0,16134.0
7526.83,0.0,0.0,0.0,0.0,0.0,21.0,0.0,25.0,78.0,140.0,79.0,841.0,3193.0,11056.0,22605.0,30889.0,35043.0,37053.0,43025.0,47680.0,47542.0,49759.0,47607.0,50677.0,51118.0,64527.0,74322.0,81148.0,88888.0,85066.0,94345.0,91927.0,106514.0,102758.0,85206.0,73343.0,55265.0,43632.0,29997.0,20676.0
7596.48,0.0,38.0,71.0,58.0,0.0,0.0,45.0,0.0,20.0,170.0,79.0,532.0,1315.0,4457.0,8700.0,13163.0,16075.0,17676.0,20924.0,24630.0,27092.0,30014.0,29516.0,34148.0,39891.0,60508.0,70978.0,77618.0,87134.0,85084.0,97459.0,104175.0,112992.0,106291.0,90102.0,82936.0,64029.0,46365.0,35049.0,22036.0
7665.43,0.0,0.0,0.0,29.0,0.0,0.0,29.0,70.0,0.0,79.0,22.0,274.0,1036.0,1860.0,3761.0,6701.0,6803.0,10855.0,11489.0,13502.0,17220.0,21263.0,22297.0,29668.0,36889.0,62209.0,65284.0,80634.0,86793.0,94003.0,101769.0,105260.0,113703.0,112466.0,95983.0,84619.0,60794.0,48642.0,37306.0,21478.0
7733.74,0.0,60.0,0.0,24.0,39.0,0.0,63.0,77.0,25.0,30.0,72.0,281.0,419.0,986.0,1907.0,2629.0,5228.0,6644.0,8021.0,9978.0,12610.0,17296.0,19069.0,28627.0,36237.0,56771.0,66243.0,78893.0,86699.0,93903.0,99850.0,106079.0,114655.0,110971.0,93638.0,85006.0,60798.0,51551.0,35980.0,22876.0
7801.39,0.0,0.0,0.0,45.0,0.0,0.0,0.0,26.0,30.0,107.0,65.0,91.0,212.0,635.0,1475.0,1750.0,1929.0,3624.0,5029.0,6726.0,8869.0,11672.0,16198.0,24551.0,30369.0,53135.0,61054.0,70305.0,82933.0,88860.0,96822.0,100900.0,105033.0,103008.0,87095.0,77469.0,59545.0,47943.0,34372.0,19065.0
