# Range file name:,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt,BSA16A.txt
# Raw file name:,251001_BSA_CIU_high_AA.raw,251001_BSA_CIU_high_AB.raw,251001_BSA_CIU_high_AC.raw,251001_BSA_CIU_high_AD.raw,251001_BSA_CIU_high_AE.raw,251001_BSA_CIU_high_AF.raw,251001_BSA_CIU_high_AG.raw,251001_BSA_CIU_high_AH.raw,251001_BSA_CIU_high_AI.raw,251001_BSA_CIU_high_AJ.raw,251001_BSA_CIU_high_AK.raw,251001_BSA_CIU_high_AL.raw,251001_BSA_CIU_high_AM.raw,251001_BSA_CIU_high_AN.raw,251001_BSA_CIU_high_AO.raw,251001_BSA_CIU_high_AP.raw,251001_BSA_CIU_high_AQ.raw,251001_BSA_CIU_high_AR.raw,251001_BSA_CIU_high_AS.raw,251001_BSA_CIU_high_AT.raw,251001_BSA_CIU_high_AU.raw,251001_BSA_CIU_high_AV.raw,251001_BSA_CIU_high_AW.raw,251001_BSA_CIU_high_AX.raw,251001_BSA_CIU_high_AY.raw,251001_BSA_CIU_high_AZ.raw,251001_BSA_CIU_high_BA.raw,251001_BSA_CIU_high_BB.raw,251001_BSA_CIU_high_BC.raw,251001_BSA_CIU_high_BD.raw,251001_BSA_CIU_high_BE.raw,251001_BSA_CIU_high_BF.raw,251001_BSA_CIU_high_BG.raw,251001_BSA_CIU_high_BH.raw,251001_BSA_CIU_high_BI.raw,251001_BSA_CIU_high_BJ.raw,251001_BSA_CIU_high_BK.raw,251001_BSA_CIU_high_BL.raw,251001_BSA_CIU_high_BM.raw,251001_BSA_CIU_high_BN.raw
$TrapCV:,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0
0.0,55.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,79.0,0.0,93.0,0.0,58.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1377537688442211,42.0,0.0,73.0,36.0,51.0,37.0,0.0,0.0,29.0,26.0,36.0,0.0,0.0,117.0,38.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
0.2755075376884422,0.0,48.0,25.0,0.0,0.0,95.0,0.0,39.0,0.0,27.0,28.0,53.0,20.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
0.41326130653266335,77.0,116.0,22.0,29.0,69.0,59.0,55.0,39.0,65.0,53.0,0.0,35.0,63.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,24.0,0.0,28.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5510150753768844,29.0,0.0,154.0,48.0,20.0,0.0,34.0,0.0,41.0,0.0,114.0,109.0,35.0,0.0,0.0,23.0,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6887688442211055,0.0,198.0,62.0,27.0,192.0,0.0,65.0,25.0,0.0,0.0,0.0,60.0,35.0,78.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8265226130653267,0.0,0.0,94.0,29.0,0.0,0.0,58.0,89.0,62.0,74.0,29.0,47.0,99.0,0.0,36.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9642763819095477,145.0,70.0,0.0,99.0,231.0,24.0,0.0,38.0,113.0,43.0,0.0,114.0,80.0,69.0,0.0,48.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,20.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1020301507537689,95.0,0.0,0.0,0.0,68.0,79.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,40.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.23978391959799,59.0,42.0,46.0,23.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,31.0,145.0,88.0,0.0,100.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.377537688442211,27.0,89.0,41.0,23.0,26.0,0.0,0.0,0.0,38.0,22.0,0.0,32.0,72.0,102.0,0.0,0.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5152914572864322,78.0,35.0,31.0,59.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,60.0,0.0,0.0,42.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6530452261306534,31.0,37.0,22.0,61.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,20.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
1.7907989949748746,42.0,22.0,0.0,22.0,0.0,0.0,34.0,84.0,0.0,76.0,76.0,116.0,30.0,0.0,60.0,39.0,96.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9285527638190954,0.0,0.0,0.0,23.0,72.0,0.0,0.0,0.0,0.0,0.0,37.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2.0663065326633165,54.0,83.0,0.0,25.0,36.0,0.0,0.0,32.0,0.0,0.0,122.0,20.0,45.0,25.0,0.0,129.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,39.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2040603015075377,23.0,48.0,0.0,41.0,0.0,89.0,32.0,0.0,65.0,0.0,19.0,0.0,0.0,0.0,20.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.341814070351759,59.0,0.0,23.0,25.0,22.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,68.0,0.0,0.0,26.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.47956783919598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,20.0,46.0,0.0,0.0,69.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.617321608040201,41.0,78.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,42.0,39.0,0.0,0.0,0.0,0.0,26.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.755075376884422,40.0,39.0,59.0,0.0,0.0,65.0,0.0,48.0,59.0,0.0,0.0,38.0,51.0,106.0,61.0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8928291457286432,119.0,75.0,66.0,199.0,125.0,60.0,72.0,66.0,0.0,0.0,0.0,66.0,133.0,136.0,0.0,0.0,41.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
3.0305829145728644,165.0,157.0,211.0,165.0,311.0,169.0,74.0,80.0,130.0,0.0,40.0,140.0,42.0,52.0,0.0,30.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1683366834170856,475.0,771.0,573.0,707.0,1010.0,819.0,984.0,800.0,283.0,36.0,88.0,34.0,71.0,73.0,74.0,19.0,150.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.306090452261307,4625.0,3988.0,4193.0,6179.0,12888.0,16094.0,17469.0,12525.0,2202.0,178.0,82.0,126.0,108.0,51.0,42.0,26.0,126.0,123.0,52.0,60.0,0.0,24.0,0.0,39.0,44.0,0.0,0.0,0.0,57.0,63.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.443844221105528,57623.0,64435.0,59189.0,76122.0,101671.0,120879.0,119261.0,58823.0,16705.0,1835.0,346.0,171.0,121.0,33.0,25.0,48.0,87.0,22.0,73.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.581597989949749,215634.0,249337.0,224566.0,270581.0,288734.0,312242.0,259727.0,145595.0,44243.0,6896.0,770.0,354.0,52.0,64.0,80.0,63.0,105.0,60.0,87.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
3.7193517587939695,328606.0,359391.0,370394.0,397869.0,377120.0,385291.0,343292.0,226199.0,86960.0,14756.0,2285.0,795.0,455.0,344.0,123.0,261.0,422.0,107.0,40.0,40.0,84.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,50.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8571055276381907,279753.0,308681.0,321223.0,334296.0,308931.0,331775.0,327378.0,256086.0,131536.0,31986.0,4970.0,1530.0,1079.0,655.0,428.0,457.0,261.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.994859296482412,141818.0,151455.0,161980.0,177813.0,164173.0,184719.0,228148.0,234908.0,163208.0,50837.0,9345.0,1742.0,930.0,416.0,609.0,351.0,449.0,249.0,175.0,33.0,0.0,0.0,0.0,32.0,29.0,29.0,0.0,77.0,0.0,64.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
4.132613065326633,34540.0,34796.0,40604.0,47265.0,48804.0,69860.0,123606.0,186987.0,182668.0,73437.0,12251.0,3243.0,970.0,477.0,193.0,331.0,330.0,363.0,28.0,0.0,40.0,53.0,0.0,105.0,45.0,0.0,23.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
4.270366834170854,9148.0,8467.0,10876.0,12175.0,16517.0,32253.0,70227.0,143434.0,183590.0,95846.0,19447.0,4050.0,1226.0,334.0,52.0,151.0,132.0,47.0,0.0,70.0,0.0,0.0,67.0,74.0,99.0,32.0,131.0,139.0,48.0,81.0,60.0,63.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
