# velocity 500
# voltage 30
# pressure 1.77
# accuracy 2
avd15	63697	15	4150	3.418823529
avd16	63697	16	4150	2.848823529
avd17	63697	17	4160	2.468823529
blg7	18364	7	1950	3.138823529
blg12	36728	12	3310	3.198823529
blg13	36728	13	3430	2.848823529
adh23	142600	23	7420	6.208823529
adh24	142600	24	7450	5.628823529
cona19	103075	19	6060	5.568823529
cona20	103075	20	6080	4.908823529
